% Iron Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
55.1,2777.93,540.743,380.16,10.0101,1.6985,295.327,291.023,304.9549224,294.2161684,334.653,350.774,371.766,520.329,591.225,366.789,376.83,359.397,388.556,62.95,3.38
55.1,2190.82,533.028,379.661,9.47583,1.69378,299.973,304.896,304.9481241,294.2668133,362.924,349.073,399.937,511.531,673.955,393.769,322.74,370.091,350.269,64.55,2.47
54.43,1780.95,303.6041936,378.5975187,9.51597,1.570461936,300.272,296.238,304.9413257,294.3174583,334.619,348.573,731.961,451.706,857.8147438,411.302,413.897,457.524,462.751,63.84,2.54
54.43,1419.888,504.674,379.3791987,9.63044,1.75807,299.958,301.041,304.9345274,294.3681032,336.7,351.594,399.283,512.357,384.7,337.11,344.159,352.916,232.336,64.48,2.32
54.43,1670.646042,446.19,380.1608787,9.78743,1.67899,299.54,303.355,304.927729,294.4187481,345.523,352.344,398.648,467.715,544.816,302.606,359.768,311.169,356.605,64.23,2.63
54.43,2877.69,456.995,380.9425587,9.88455,1.69484,299.056,298.544,304.9209307,294.4693931,247.981,249.756,410.715,509.851,389.956,302.253,348.603,325.909,378.791,64.7,1.97
54.43,2026.82,546.051,376.92164,9.81691,1.71365,300.146,303.093,304.9141323,294.520038,257.238,249.941,415.355,474.065,410.873,353.055,366.616,366.822,384.012,64.8,2.24
54.43,2507.03,526.389,377.79472,9.95313,1.7115,300.407,307.446,304.907334,294.5706829,250.626,252.256,381.426,468.621,406.545,395.64,366.37,351.08,332.579,65.19,1.73
54.43,3013.37,552.093,377.802,9.72757,1.71344,299.172,307.639,304.9005356,294.6213278,249.891,252.363,405.247,499.451,416.89,442.093,456.389,453.449,466.049,64.71,2.37
54.43,3096.98,517.191,399.599,10.1454,1.67055,299.206,293.559,304.8937373,294.6719728,248.165,250.002,425.552,491.631,515.703,522.58,569.438,497.315,503.376,65.11,1.79
48.81,2823.74,472.875,378.344,9.86519,1.68485,300.472,298.987,304.8801406,294.7732626,250.875,252.139,385.567,493.069,386.988,470.361,475.018,523.057,517.511,65.36,1.8
48.81,2394.53,321.679,382.1545363,10.3387,1.520705882,299.928,300.365,304.8733422,294.8239076,248.723,249.609,406.376,480.354,392.791,455.82,451.085,507.408,502.098,65.49,1.09
48.81,2424.09,393.788,390.59,9.86351,1.520414219,299.95,299.099,304.8665439,294.8745525,245.809,250.329,385.743,479.958,388.013,529.54,452.304,503.028,452.563,65.73,1.17
48.81,2881.02,566.045,379.654,9.58543,1.70518,300.215,301.641,304.8597455,294.9251974,256.293,249.697,396.125,496.436,394.992,426.716,419.333,489.016,503.239,65.7,1.04
48.81,3428.53,537.303,406.447,10.4723,1.69887,301.731,299.572,304.8529472,294.9758424,251.054,249.156,369.582,509.333,384.275,419.733,465.901,509.225,512.453,65.05,1.55
48.81,3861.04,506.6,385.278,10.0994,1.67422,298.419,304.348,304.8461488,295.0264873,253.33,250.942,395.095,494.294,413.688,484.016,472.08,481.681,478.941,66.14,0.86
48.81,3006.77,441.711,382.8794366,9.53893,1.71307,300.19,297.026,304.8393505,295.0771322,255.301,248.577,396.786,509.766,378.226,393.243,461.5,503.77,512.914,64.13,1.88
48.81,2499.18,366.329,378.7822222,9.91211,1.63497,299.674,298.069,304.8325521,295.1277771,243.808,250.389,376.544,463.038,388.043,466.958,481.277,502.796,485.298,64.26,1.59
48.81,2853.52,372.206,379.4693651,9.33208,1.70483,300.859,305.166,304.8257538,295.1784221,254.703,252.115,382.182,501.714,402.042,416.343,450.857,486.591,478.905,66.04,1.16
48.81,2201.17,372.817,380.1565079,9.5673,1.68943,296.236,310.05328,304.8189554,295.229067,255.422,251.392,383.089,547.035,404.632,471.882,444.526,497.171,495.935,65.13,1.19
48.81,1983.93,380.848,380.8436508,9.57907,1.68943,300.869,299.716,304.8121571,295.2797119,248.143,250.801,387.417,502.655,394.826,497.4,463.038,512.863,509.932,65.12,0.66
48.81,942.3836,368.159037,381.5307937,9.47636,1.690814328,299.965,297.738,304.8053587,295.3303569,241.374,249.418,693.481,522.079,883.6003617,479.738,435.177,466.553,488.857,65.12,0.66
48.81,3036.45,432.877,382.2179365,9.45572,1.71548,299.988,285.436,304.7985604,295.3810018,244.562,250.427,405.503,508.871,880.6710532,458.498,461.164,491.034,500.795,65.12,0.66
48.81,2037.2,538.371,386.943,9.47424,1.71828,299.678,287.497,304.791762,295.4316467,245.83,248.716,440.946,497.89,399.304,431.915,437.026,545.72,486.153,65.2,0.96
48.81,2190.68,524.902,377.6136667,9.52529,1.71005,300.681,301.278,304.7849636,295.4822916,251.873,250.02,363.739,498.032,383.43,486.825,455.744,513.975,499.478,64.89,1.08
48.81,2790.45,449.413,378.4790826,9.57635,1.70182,298.804,304.406,304.7781653,295.5329366,243.973,250.751,421.397,561.467,410.891,564.595,577.194,516.568,529.647,64.64,1.2
48.81,756.516,387.886,377.3810381,9.6274,1.69359,300.043,303.024,304.7713669,295.5835815,256.128,248.834,404.84,515.753,398.443,383.17,436.861,486.481,487.272,64.01,1.42
48.81,773.1532,467.115,377.5284667,9.44164,1.71031,299.496,301.091,304.7645686,295.6342264,251.417,249.846,386.266,495.329,417.18,466.809,444.855,473.848,494.485,65.17,1.13
48.81,4087.96,461.772,378.867,9.58219,1.74412,300.653,303.328,304.7577702,295.6848714,244.417,252.184,392.363,488.428,389.284,498.244,489.323,488.748,515.47,64.22,1.58
48.81,2027.46,376.587,379.1386201,10.1675,1.69674,301.407,299.504,304.7509719,295.7355163,244.684,250.925,416.074,526.165,396.885,407.084,455.048,496.814,527.081,64.9,1.82
48.81,2931.92,436.095,380.065,9.94606,1.71158,301.245,304.526,304.7441735,295.7861612,253.713,248.071,501.169,501.857,487.946,544.248,531.187,494.31,497.449,64.56,1.25
48.81,3799.97,424.286,380.413,9.57636,1.71546,300.623,296.871,304.7373752,295.8368062,249.439,250.233,477.985,487.951,499.443,497.232,475.963,464.388,485.702,64.72,1.92
48.81,3446.5,284.475,384.3373567,9.46727,1.62142,299.834,305.128,304.7305768,295.8874511,252.244,251.696,511.504,511.328,519.4,512.844,529.875,512.359,517.584,64.76,1.7
48.81,3842.61,394.792,380.414,9.746,1.73542,299.525,300.284,304.7169801,295.9887409,250.031,249.164,484.019,474.445,499.538,473.901,529.227,508.936,514.246,64.88,2.27
48.81,4235.06,644.127,406.6959655,9.87277,1.70218,300.634,303.645,304.7101818,296.0393859,250.685,253.787,489.236,502.219,490.452,529.135,502.149,497.07,502.487,64.77,2.42
48.81,3545.9,645.758,415.1373448,9.81877,1.7285,297.958,295.184,304.7033834,296.0900308,248.974,251.807,516.995,508.061,517.424,531.532,492.539,526.389,506.195,63.83,2.83
48.81,4429.32,660.118,417.510459,9.90166,1.74272,299.825,296.226,304.6965851,296.1406757,250.167,248.409,520.354,518.871,482.109,463.522,450.288,512.454,527.905,63.58,4.04
48.81,3107.97,633.373,410.255,9.57768,1.75059,299.037,293.423,304.6897867,296.1913207,249.694,250.24,507.257,493.526,524.877,497.754,519.098,531.837,492.917,63.33,4.66
48.81,2796.88,581.064,403.258,9.70286,1.69515,299.954,299.225,304.6829884,296.2419656,250.777,250.095,486.579,477.57,492.525,513.794,457.882,498.089,496.514,62.19,4.57
48.81,3021.48,588.353,378.415,9.58366,1.76123,299.92,297.915,304.67619,296.2926105,250.486,251.367,480.548,477.194,481.904,626.97,213.2400976,498.546,466.235,63.32,4.7
48.81,3133.77,636.667,383.606,10.0665,1.7894184,300.172,310.05328,304.6693917,296.3432555,250.805,250.38,461.326,513.803,649.858,269.737,457.187,311.125,405.952,65.92,1.92
48.81,1654.11,591.886,377.514,10.3966,1.75254,300.354,298.684,304.6625933,296.3939004,249.945,249.853,519.098,511.094,671.526,302.868,321.987,385.493,404.479,65.82,1.54
48.81,3878.93,610.698,384.496,10.3418,1.77065,303.00076,300.901,304.655795,296.4445453,251.191,248.717,255.073,500.96,612.846,258.759,330.531,357.254,326.208,66.48,1.07
48.81,4028.78,575.98,377.967,9.9727,1.76152,296.644,301.228,304.6489966,296.4951902,241.983,247.928,220.747,499.676,553.064,416.941,416.473,365.028,423.743,66.51,1.34
48.81,2623.8,510.08,376.92164,10.1871,1.71538,302.883,302.792,304.6421983,296.5458352,247.434,247.784,469.232,509.737,604.026,302.38,228.745,334.767,298.974,67.22,1.18
48.81,1869.8715,374.204,378.945,10.0282,1.67106,297.852,293.951,304.6353999,296.5964801,254.028,249.951,472.125,502.911,603.637,375.0,347.421,350.682,347.612,67.18,1.06
48.81,2746.94,306.26475,380.2704546,10.0035,1.587038983,300.436,297.59,304.6286016,296.647125,252.606,248.812,843.93956,475.867,882.9740105,347.04,210.7744882,367.013,353.467,64.86,0.91
48.81,4371.02,424.014,378.280125,10.1641,1.78417,303.00076,298.147,304.6218032,296.69777,246.094,251.755,476.236,489.03,579.023,455.555,380.796,332.429,531.233,65.69,1.02
48.81,3147.3,369.8952791,395.9047143,10.3068,1.628615714,300.517,302.812,304.6150049,296.7484149,248.263,249.761,858.777,388.058,866.9037347,441.991,388.988,445.668,455.717,65.97,1.02
48.81,3023.94,307.633,381.8662727,10.2609,1.60208,299.997,301.44,304.6082065,296.7990598,241.804,250.523,513.233,296.3273523,582.161,340.438,255.7405838,366.828,213.6415529,66.32,0.91
48.81,5122.57,297.196,381.836,10.118,1.53256,303.00076,305.067,304.6014082,296.8497047,251.12,248.934,489.576,504.668,588.177,341.057,324.88,360.601,389.69,65.21,1.27
48.81,4236.55,374.756,376.92164,10.2338,1.67564,299.411,303.934,304.5946098,296.9003497,242.831,250.269,483.924,514.212,599.957,326.739,331.658,348.788,346.186,65.07,1.26
48.81,2699.79,302.964,376.92164,10.1599,1.67722,299.568,299.199,304.5878115,296.9509946,244.116,251.74,517.87,505.654,563.916,361.406,360.583,385.122,389.755,65.13,1.34
48.81,3224.19,339.178,377.6640448,9.97803,1.64923,300.48,301.639,304.5810131,297.0016395,256.804,248.854,519.039,509.766,611.493,318.334,341.539,337.775,301.216,65.16,1.32
48.81,3763.67,452.271,386.279,10.0193,1.73827,298.883,297.784,304.5742148,297.0522845,244.34,250.021,532.199,518.328,623.054,336.012,312.364,378.663,371.811,65.21,1.21
48.81,3555.56,402.276,380.779,9.99404,1.68712,299.459,297.893,304.5674164,297.1029294,249.829,250.269,505.965,484.96,570.834,378.116,390.448,384.767,405.587,65.03,1.71
48.81,3240.25,383.455,380.247,9.92513,1.68951,299.754,291.997,304.5538197,297.2042193,249.676,249.676,484.327,513.092,562.963,332.481,356.021,338.134,352.315,63.97,3.12
48.81,2956.62,288.301,377.0775984,9.95606,1.67761,300.003,297.422,304.5470214,297.2548642,250.29,251.871,524.314,506.339,590.294,330.723,329.397,353.094,387.365,64.71,2.17
48.81,2806.5,463.814,376.92164,9.82053,1.70414,300.586,296.116,304.540223,297.3055091,284.658,302.074,486.014,502.506,569.139,365.999,359.676,333.267,391.808,64.59,2.97
48.81,1343.121522,591.168,379.178,9.67014,1.72578,299.048,299.502,304.5334247,297.356154,306.796,298.589,490.291,510.294,598.362,354.385,353.556,346.774,333.91,63.47,3.36
48.81,1988.427529,555.781,379.365,9.80022,1.7162,299.162,303.348,304.5266263,297.406799,308.294,301.588,510.713,509.078,598.698,327.423,321.291,351.551,374.733,63.9,2.54
48.81,3180.65,611.976,381.479,9.63963,1.74825,302.306,295.42,304.519828,297.4574439,304.492,299.275,493.806,509.384,605.883,374.092,368.322,349.883,307.48,64.33,1.97
48.81,3461.93,550.445,378.153,9.46204,1.7034,300.904,299.271,304.5130296,297.5080888,290.014,300.779,499.721,487.439,587.272,321.377,335.921,364.53,339.021,64.32865465,1.977423823
48.81,3142.11,559.914,382.933,9.47661,1.71585,301.017,300.692,304.5062312,297.5587338,306.858,299.55,519.897,493.995,581.054,397.448,360.597,353.877,331.155,64.08649099,3.313711911
48.81,3519.42,552.199,379.765,9.70046,1.72549,303.00076,304.089,304.4994329,297.6093787,292.132,299.27,547.718,512.508,722.174,338.482,309.341,383.459,387.753,63.84432732,4.65
48.81,3868.97,460.5456087,379.0525447,10.1442,1.668586087,294.653,299.487,304.4926345,297.6600236,286.966,300.367,806.279,589.061,823.887,375.387,344.24,372.995,350.366,63.60216366,4.638176796
48.81,2919.92,477.705,378.3296179,10.3993,1.71833,303.00076,301.857,304.4858362,297.7106686,307.334,298.731,458.37,515.714,656.868,261.171,418.125,339.46,334.673,63.36,2.51
48.81,4394.09,560.558,381.195,10.0522,1.72013,302.5,297.222,304.4790378,297.7613135,293.459,303.658,512.737,511.063,620.449,405.916,433.845,332.013,430.346,64.63,1.86
48.81,972.1110777,531.492,379.298,10.0349,1.68229,298.528,297.151,304.4722395,297.8119584,303.834,299.863,507.413,495.022,608.205,367.322,358.623,343.977,309.153,64.23,2.32
48.81,1729.299333,553.507,381.641,9.68427,1.70635,301.055,297.965,304.4654411,297.8626033,305.207,299.868,529.482,485.374,556.274,371.012,360.75,357.76,340.99,65.04,2.21
48.81,4468.87,449.407,377.2033669,9.7002,1.73063,299.095,297.284,304.4586428,297.9132483,309.832,301.678,533.186,519.092,581.599,365.496,358.456,339.805,346.033,64.68,2.16
48.81,3968.08,538.33,383.789,9.1212,1.72726,300.806,302.344,304.4518444,297.9638932,314.209,299.487,502.991,537.52,549.263,361.328,361.863,382.52,408.853,64.95,2.6
48.81,3853.03,460.357,377.143,9.66775,1.66646,302.069,305.337,304.4450461,298.0145381,300.158,301.479,512.626,504.136,569.429,308.808,319.278,373.248,333.402,65.09,2.41
48.81,2523.08,499.913,378.7915,9.55158,1.69319,300.063,299.901,304.4382477,298.0651831,297.64,298.873,495.803,491.242,581.669,355.24,371.811,378.413,358.366,65.04,2.43
48.81,2756.45,404.207,379.5109134,9.36607,1.67003,297.082,290.701,304.4314494,298.115828,313.681,301.251,514.469,513.708,601.009,364.359,361.694,358.953,367.419,65.76,1.59
48.81,3744.1,501.616,379.953,9.52655,1.71367,298.828,296.825,304.424651,298.1664729,299.937,301.193,527.55,530.916,608.747,312.858,349.344,334.527,382.083,65.54,1.54
48.81,2144.53,474.434,378.96125,9.61291,1.66658,299.778,296.38,304.4178527,298.2171179,310.609,300.373,509.02,521.66,663.657,376.602,331.314,320.943,330.977,65.23,1.49
48.81,2553.73,387.034,379.1502014,9.62827,1.65821,298.583,298.93,304.4110543,298.2677628,298.965,302.047,511.081,490.68,600.068,355.639,353.127,346.597,338.831,65.17,1.56
48.81,2529.3,337.812,379.1741157,9.4048,1.57541,300.153,300.276,304.404256,298.3184077,293.212,298.234,491.362,517.047,617.691,352.068,200.0376071,344.568,235.8543147,65.5,1.39
48.81,4320.79,391.909,379.2219443,9.7455,1.71812,300.89,302.073,304.3906593,298.4196976,289.143,298.738,465.967,495.053,588.221,348.047,591.3614546,314.221,323.725,65.34,1.56
48.81,3943.64,457.8,404.572,9.83181,1.70393,300.729,299.554,304.3838609,298.4703425,308.429,300.806,491.6885,492.893,604.852,312.482,340.9,341.483,334.558,64.54,2.58
48.81,2597.55,507.165,378.4935714,9.62785,1.69786,299.035,301.978,304.3770626,298.5209874,338.919,353.177,819.4534536,489.362,610.864,321.862,346.175,345.973,406.073,64.54,2.58
48.81,2427.53,437.158,379.6024216,9.21841,1.70985,299.321,299.45,304.3702642,298.5716324,337.909,353.449,813.7910812,513.321,624.967,363.361,341.332,351.948,375.346,64.54,2.58
48.81,2225.7,415.764,380.7112718,9.10685,1.65782,300.635,302.783,304.3634659,298.6222773,335.783,352.663,818.1706647,511.965,615.685,342.263,343.491,353.098,349.795,64.24,3.16
48.81,2837.57,565.973,378.257,9.27514,1.71565,301.102,302.693,304.3566675,298.6729222,351.526,348.486,822.5502483,495.872,596.204,356.566,347.421,350.659,354.068,64.01,2.47
48.81,3931.98,552.489,376.92164,9.61121,1.70901,298.653,299.095,304.3498692,298.7235671,344.196,355.21,826.9298318,488.762,612.232,371.566,371.999,394.644,362.067,64.00790569,3.04
48.81,2771.41,530.92,378.588,9.70081,1.67996,300.146,302.814,304.3430708,298.7742121,341.004,341.142,831.3094154,486.57,458.809,365.612,366.388,347.349,407.127,63.63092927,3.1
48.81,618.6933333,394.296,378.7484319,9.4285,1.60415,298.43,293.835,304.3362725,298.824857,336.576,355.309,835.6889989,531.011,620.948,634.8547213,272.203,367.378,352.147,63.25395284,5.52
48.81,3678.84,566.65,376.999,9.52715,1.72967,300.835,300.51,304.3294741,298.8755019,362.924,343.023,840.0685825,496.431,616.922,360.571,363.627,348.045,357.131,62.87697642,5.506022099
48.81,5041.02,650.635,407.045625,9.99877,1.69169,298.828,297.29,304.3226758,298.9261469,321.899,324.976,844.448166,520.527,588.11,349.609,365.168,412.763,354.229,62.5,2.99
48.81,3769.53,548.27,383.873,10.0289,1.69091,300.268,295.615,304.3158774,298.9767918,340.772,351.237,848.8277496,543.162,567.203,337.347,346.362,352.798,362.712,62.76,4.14
48.81,2444.43,470.275,382.3529981,9.77398,1.69111,300.314,300.12,304.3090791,299.0274367,362.924,350.166,853.2073332,488.07,493.561,347.206,327.331,378.667,366.059,63.4,3.8
48.81,2555.86,413.4,381.9250671,9.44984,1.62138,300.186,301.301,304.3022807,299.0780817,354.64,348.536,478.742,493.073,507.178,373.204,362.115,310.234,306.795,64.12,2.62
48.81,2535.13,408.182,381.497136,9.53015,1.61085,298.479,303.959,304.2954824,299.1287266,346.637,357.91,501.696,496.306,505.05,349.758,341.986,355.886,323.428,66.11,3.03
48.81,4025.98,574.235,377.12,9.58221,1.73704,299.41,294.587,304.288684,299.1793715,342.551,348.292,521.981,503.072,506.737,462.758,384.8,463.134,460.677,65.28,2.18
48.81,5441.06,529.863,377.12,9.854,1.6866,302.124,297.107,304.2818857,299.2300164,358.994,350.488,515.466,506.728,492.089,346.407,338.67,367.958,353.405,65.48,1.72
48.81,3543.194583,499.526,376.92164,9.87337,1.65372,301.541,298.016,304.2750873,299.2806614,347.223,350.387,510.025,492.115,451.208,389.991,376.688,351.897,334.447,65.59,1.66
48.81,2112.268696,333.073,380.9487782,9.96781,1.52146,299.737,299.328,304.268289,299.3313063,343.127,348.198,514.768,510.566,483.803,328.813,341.181,340.01,382.186,65.78,1.41
48.81,3673.58,508.415,383.471,10.1067,1.6949,300.926,300.642,304.2614906,299.3819512,358.4425,350.124,510.413,511.298,496.616,327.002,343.479,226.015,349.908,65.87,1.47
48.81,4144.24,526.906,379.522,10.1351,1.73131,299.205,304.259,304.2546923,299.4325962,362.924,352.622,523.01,503.749,508.377,371.571,365.906,400.829,311.866,65.7,1.57
48.81,3075.32,448.352,377.995,9.99756,1.68056,302.89,296.9,304.2478939,299.4832411,362.825,349.904,461.934,480.276,484.325,378.894,393.08,405.718,352.324,65.67,1.56
48.81,2880.86,498.294,386.525,10.068,1.71699,299.927,310.05328,304.2410955,299.533886,355.622,350.794,491.558,541.74,499.822,375.922,370.813,411.731,332.796,65.93,1.33
48.81,3061.27,471.834,380.854,10.143,1.72852,299.489,295.128,304.2274988,299.6351759,342.686,352.188,522.486,508.076,501.808,321.574,346.415,402.304,324.473,64.88,2.87
48.81,3071.43,321.682,379.1958301,10.0274,1.63249,297.568,302.023,304.2207005,299.6858208,362.924,352.685,519.305,515.611,498.97,314.337,298.022,376.212,356.202,64.86,1.71
48.81,3567.82,347.624,377.6490994,10.0166,1.70604,300.154,303.477,304.2139021,299.7364657,335.231,350.031,415.724,418.13,680.384,320.315,311.788,298.49,318.98,66.07,1.22
48.81,3199.29,478.524,379.98,9.81788,1.7391,299.15,300.546,304.2071038,299.7871107,343.65,349.483,513.66,461.019,490.147,339.657,370.445,317.095,362.089,64.87,2.29
48.81,3254.98,495.002,417.735479464,10.0336,1.73339,300.366,291.371,304.2003054,299.8377556,358.603,350.469,486.485,465.643,493.134,340.213,356.892,358.439,324.445,65.75,1.27
48.81,4297.87,449.788,417.735479464,10.1212,1.69702,300.636,300.321,304.1935071,299.8884005,341.524,357.596,516.484,497.305,490.44,386.499,362.862,289.387,348.436,65.38,1.44
48.81,4341.42,492.467,417.735479464,9.89692,1.71601,299.927,302.595,304.1867087,299.9390455,355.608,355.675,496.269,479.826,489.99,377.79,363.988,302.197,325.454,65.52,1.22
48.81,3151.33,443.846,380.848,9.74476,1.66027,299.407,304.499,304.1799104,299.9896904,362.871,341.257,475.964,485.66,479.817,369.704,372.572,299.739,349.646,64.67,2.0
48.81,3732.92,325.25,379.161741,9.94628,1.59506,299.544,303.072,304.173112,300.0403353,350.359,347.626,487.105,513.179,506.351,345.695,349.603,319.029,345.082,66.21,2.05
48.81,3971.01,480.531,386.1656667,10.0834,1.74716,300.097,295.425,304.1663137,300.0909803,342.596,347.015,499.79,507.724,508.939,365.212,359.858,467.381,355.405,64.75,1.82
48.81,2864.78,474.32,385.212,10.1825,1.67495,299.353,296.981,304.1595153,300.1416252,344.267,351.392,518.18,516.055,505.02,338.098,344.924,355.581,385.566,65.22,1.66
48.81,3247.1,403.423,378.3602948,10.0076,1.71441,299.653,299.269,304.152717,300.1922701,354.395,351.766,503.323,506.811,463.931,332.787,360.035,322.768,310.202,66.02,1.68
48.81,4071.02,397.938,380.893,9.93945,1.72545,298.461,302.242,304.1459186,300.242915,339.554,352.243,508.005,525.356,500.102,409.872,368.649,345.522,357.423,65.27,1.87
48.81,4563.23,575.665,388.5774811,10.2983,1.71377,298.392,305.197,304.1391203,300.29356,357.912,349.361,510.408,518.758,491.56,250.015,358.501,274.151,368.025,65.4,1.84
48.81,4886.73,554.236,397.7331471,10.583488,1.74625,298.187,295.908,304.1323219,300.3442049,342.821,348.825,519.03,520.173,523.871,270.091,326.819,462.541,373.773,65.76,1.9
48.81,4870.3,589.224,406.8888131,10.4886,1.71103,298.071,295.302,304.1255236,300.3948498,362.924,348.767,516.803,518.349,524.32,336.165,350.781,289.084,367.862,65.39,2.02
48.81,3582.93,464.922,376.92164,10.0119,1.69907,297.222,300.663,304.1187252,300.4454948,343.11,350.467,510.628,492.406,513.12,372.093,264.94,367.071,350.302,67.27,1.15
48.81,4240.51,478.188,376.92164,10.3262,1.72437,299.015,310.05328,304.1119269,300.4961397,345.353,350.154,522.602,482.235,495.714,394.23,453.319,390.046,348.273,66.24,1.3
48.81,3650.31,424.686,383.334,10.2155,1.70444,300.989,296.868,304.1051285,300.5467846,362.924,348.968,490.504,493.12,505.307,360.401,318.775,368.269,356.527,66.63,1.01
48.81,4238.42,500.119,380.348,10.036,1.71057,298.583,299.069,304.0983302,300.5974295,362.924,348.064,484.208,471.638,517.205,331.588,393.272,364.716,361.38,66.33,1.35
48.81,3306.89,484.163,379.102,10.0193,1.70873,298.553,292.348,304.0915318,300.6480745,339.589,350.518,518.631,500.987,497.869,356.934,329.638,365.86,337.261,66.05,1.29
48.81,2516.2,371.913,377.7235215,9.78485,1.68202,298.646,298.206,304.0847335,300.6987194,352.029,350.413,473.561,494.585,500.041,407.521,358.48,354.006,355.254,65.55,1.97
48.81,4215.45,458.151,377.9431388,9.80819,1.71341,297.142,287.254,304.0779351,300.7493643,337.769,349.31,528.948,511.401,502.99,316.41,348.986,371.206,383.513,65.82,1.07
48.81,4591.78,482.394,383.288,10.583488,1.67425,300.054,299.451,304.0643384,300.8506542,355.763,350.181,533.432,509.975,498.906,348.845,358.264,352.705,356.719,66.08,1.36
48.81,4268.59,460.443,380.504,10.2575,1.72561,300.545,307.217,304.0575401,300.9012991,356.676,349.7,476.607,519.204,511.193,317.537,346.51,412.827,373.809,66.33,1.14
48.81,3771.91,403.683,382.951,10.0457,1.67597,298.578,302.602,304.0507417,300.9519441,337.677,350.84,532.241,518.262,499.836,378.6,326.376,445.853,362.575,67.67,1.03
48.81,3835.67,399.188,383.331,9.93262,1.70406,299.413,304.137,304.0439434,301.002589,341.159,351.899,523.178,488.581,495.513,293.485,353.453,303.033,400.672,65.84,1.02
48.81,2477.66,308.4,377.6490433,10.0653,1.68525,299.525,288.76,304.037145,301.0532339,359.6,351.538,493.865,490.855,486.745,349.108,357.946,390.184,325.039,65.71,1.18
48.81,3548.52,374.329,377.6637548,10.1243,1.72297,298.213,301.684,304.0303467,301.1038788,346.817,350.661,493.03,520.017,464.176,367.188,363.902,381.793,389.927,64.58,1.25
48.81,3079.28,375.023,379.831,9.64286,1.69681,298.281,302.432,304.0235483,301.1545238,349.414,350.417,687.68,275.4152419,623.335,441.786,386.24,402.192,245.759,64.55,1.2
48.81,396.286875,297.782,386.3465421,9.63682,1.64862,300.141,305.156,304.01675,301.2051687,362.466,351.37,518.369,485.706,496.124,404.017,378.051,336.864,371.167,65.25,1.33
48.81,1241.4068,256.113,388.2609346,9.8276,1.520800146,299.914,306.74,304.0099516,301.2558136,353.144,354.852,525.654,475.478,508.212,326.203,321.887,340.793,368.006,63.8,1.29
48.81,3403.67,461.1,417.735479464,9.67731,1.62327,299.135,305.512,304.0031533,301.3064586,334.505,348.047,488.779,514.666,497.49,353.252,353.986,362.931,345.734,65.11,1.51
48.81,3336.82,520.403,417.5737018,10.0249,1.71997,299.603,272.846,303.9963549,301.3571035,360.662,350.318,536.667,528.592,499.908,354.442,337.163,357.534,333.832,64.87,1.25
48.81,2917.82,346.452,377.6736957,9.96201,1.65078,299.588,299.982,303.9895566,301.4077484,349.777,349.75,505.035,516.302,507.178,366.471,366.522,343.714,366.874,65.28,1.42
48.81,2970.24,482.285,398.998,10.0522,1.71609,301.158,308.53,303.9827582,301.4583934,332.317,348.419,479.973,474.84,497.911,329.674,342.124,295.987,355.332,64.78,2.29
48.81,3605.26,525.573,413.6753025,10.3286,1.73708,299.506,298.293,303.9759599,301.5090383,348.085,352.097,496.383,471.594,494.236,327.057,345.991,334.746,342.09,65.13,1.92
48.81,5083.18,458.416,414.0240784,10.4105,1.67962,298.967,295.829,303.9691615,301.5596832,340.957,351.862,503.085,496.226,511.502,346.914,352.156,279.595,355.433,65.75,1.31
48.81,5369.76,520.915,378.2535,10.312,1.7549,300.85,300.85,303.9623631,301.6103281,338.451,349.424,506.86,514.523,494.517,335.52,339.392,305.2,319.246,66.09,1.25
48.81,3763.47,478.516,379.98,10.2931,1.71721,300.146,243.677,300.806,298.389,297.51,301.685,566.052,547.148,550.881,524.609,513.328,496.212,513.135,65.61,0.74
48.81,3994.2,445.584,377.188,10.43,1.69055,300.934,248.083,300.224,300.589,304.098,299.048,565.414,544.653,551.748,482.862,509.306,430.34,498.767,66.57,0.6
48.81,3692.76,417.701,384.419,10.1355,1.70036,298.763,249.567,300.263,302.3119563,298.693,249.222,552.72,561.489,554.245,542.179,537.106,537.216,559.318,66.78,0.75
48.81,2408.15,302.3315,381.5672282,10.0155,1.597751667,300.292,250.008,298.865,301.9048287,306.853,251.199,746.821,608.341,880.7489762,575.431,653.992,580.031,656.543,65.68,1.15
48.81,2922.89,347.096,378.6662325,9.96312,1.71963,300.551,255.556,301.136,301.4977011,292.661,248.985,547.196,554.52,543.8,564.364,545.718,551.839,524.802,67.19,1.45
48.81,4009.92,418.008,378.8103653,10.2843,1.72485,299.363,249.2,301.245,301.0905735,310.112,249.9,558.977,548.802,561.06,543.211,552.284,561.042,576.735,66.21,1.59
48.81,3124.82,468.542,384.899,10.0736,1.6972,300.221,249.224,299.482,300.683446,290.918,247.852,570.309,550.653,553.859,543.65,540.654,550.26,564.513,65.64,1.44
